meters,price,bathrooms,category,link,municipality,operation,owner,rooms
77 m² ,€ 487.000,2 baños,Ático,https://www.indomio.es/anuncios/95910537/,Alicante - Alacant,Venta,Costa Blanca Eiendom,4
105 m²,€ 105.000,2 baños,Piso,https://www.indomio.es/anuncios/95899705/,Alicante - Alacant,Venta,Nest Real Estate,5
83 m²,€ 142.000,1 baño,Piso,https://www.indomio.es/anuncios/95995915/,Alicante - Alacant,Venta,RE/MAX Inmomás,4
450 m²,€ 2.500.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/79582165/,Alicante - Alacant,Venta,Aspelx,4
600 m² ,€ 1.149.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95681163/,Alicante - Alacant,Venta,ébano estudio inmobiliario,9
160 m² ,€ 269.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/95703457/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,5
150 m²,€ 480.000,3 baños,Piso,https://www.indomio.es/anuncios/91796097/,Alicante - Alacant,Venta,Alto Inmobiliaria,7
250 m² ,€ 399.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95726747/,Alicante - Alacant,Venta,Albi Juris Realty,9
237 m² ,€ 679.900,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/93650149/,Alicante - Alacant,Venta,Immo Altea,5
132 m²,€ 259.000,2 baños,Piso,https://www.indomio.es/anuncios/94112289/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
155 m²,€ 479.000,2 baños,Piso,https://www.indomio.es/anuncios/94394477/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,6
75 m²,€ 135.000,2 baños,Piso ,https://www.indomio.es/anuncios/94642665/,Alicante - Alacant,Venta,,5
105 m²,€ 145.000,1 baño,Piso,https://www.indomio.es/anuncios/94856141/,Alicante - Alacant,Venta,Fincas Hg,4
285 m² ,€ 1.050.000,3 baños,Piso,https://www.indomio.es/anuncios/95431099/,Alicante - Alacant,Venta,Six Seconds Properties,6
120 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/94967423/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
130 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/95095951/,Alicante - Alacant,Venta,YBC Group,5
164 m²,€ 1.385.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95358865/,Alicante - Alacant,Venta,Elite World Estates,6
120 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/94392459/,Alicante - Alacant,Venta,El Dorado Viajes E Inversiones Inmobiliarias,5
85 m²,€ 102.000,1 baño,Piso,https://www.indomio.es/anuncios/94394297/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
100 m²,€ 410.000,2 baños,Piso,https://www.indomio.es/anuncios/94412971/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,4
112 m²,€ 248.000,2 baños,Piso,https://www.indomio.es/anuncios/94416113/,Alicante - Alacant,Venta,Alquiler Protegido Madrid,2
101 m²,€ 221.760,3 baños,Piso,https://www.indomio.es/anuncios/94701205/,Alicante - Alacant,Venta,Sensacion SAKC,6
101 m²,€ 145.000,,Piso,https://www.indomio.es/anuncios/95112515/,Alicante - Alacant,Venta,GESTION Y MEDIACION,4
90 m²,€ 350.000,1 baño,Piso,https://www.indomio.es/anuncios/95117843/,Alicante - Alacant,Venta,Azaria Villas Lux,3
170 m² ,€ 490.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/95424337/,Alicante - Alacant,Venta,Alicante Real Estate,6
83 m²,€ 85.000,1 baño,Piso ,https://www.indomio.es/anuncios/95225925/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO PLAZA AMERICA SL,3
90 m²,€ 84.000,1 baño,Piso,https://www.indomio.es/anuncios/95315671/,Alicante - Alacant,Venta,Housegur Real Estate,4
120 m²,€ 239.999,2 baños,Piso,https://www.indomio.es/anuncios/95323625/,Alicante - Alacant,Venta,Grupo Arai,4
87 m²,€ 142.000,1 baño,Piso,https://www.indomio.es/anuncios/95426487/,Alicante - Alacant,Venta,INMOBILIARIA MEDIMAR,4
77 m²,€ 279.000,2 baños,Piso,https://www.indomio.es/anuncios/95475055/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,4
138 m²,€ 143.600,1 baño,Piso,https://www.indomio.es/anuncios/95557567/,Alicante - Alacant,Venta,Fuentes De Inmuebles,4
,€ 267.500,2 baños,Piso,https://www.indomio.es/anuncios/95586745/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,5
134 m²,€ 405.000,2 baños,Piso,https://www.indomio.es/anuncios/95429373/,Alicante - Alacant,Venta,Alicante Real Estate,6
345 m²,€ 440.000,,Edificio,https://www.indomio.es/anuncios/95060857/,Alicante - Alacant,Venta,Alto Inmobiliaria,
138 m²,€ 240.000,2 baños,Piso,https://www.indomio.es/anuncios/95149321/,Alicante - Alacant,Venta,Martínez Rincón Servicios Inmobiliarios,6
70 m²,€ 60.000,,Piso ,https://www.indomio.es/anuncios/95152717/,Alicante - Alacant,Venta,Franquiciado Tecnocasa: ESTUDIO DESARROLLO SIDI-IFNI SLU,1
118 m²,€ 108.000,2 baños,Piso,https://www.indomio.es/anuncios/95809621/,Alicante - Alacant,Venta,Grupo Economicasa Alicante,4
120 m²,€ 175.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95288337/,Alicante - Alacant,Venta,Fincas Hg,3
85 m²,€ 140.000,1 baño,Piso,https://www.indomio.es/anuncios/95307603/,Alicante - Alacant,Venta,Margamora,4
204 m²,€ 772.500,3+ baños,Piso,https://www.indomio.es/anuncios/95469647/,Alicante - Alacant,Venta,Rcinmuebles,6
110 m²,€ 410.000,,Ático,https://www.indomio.es/anuncios/95972397/,Alicante - Alacant,Venta,Alicante Costa Blanca Home,2
113 m²,€ 270.000,1 baño,Piso,https://www.indomio.es/anuncios/95558373/,Alicante - Alacant,Venta,Alto Inmobiliaria,3
63 m²,€ 169.000,1 baño,Piso,https://www.indomio.es/anuncios/95600035/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,2
140 m²,€ 385.000,2 baños,Ático,https://www.indomio.es/anuncios/95605277/,Alicante - Alacant,Venta,Inmobeach,6
77 m²,€ 495.000,2 baños,Ático,https://www.indomio.es/anuncios/95605381/,Alicante - Alacant,Venta,Inmobeach,4
144 m²,€ 405.000,2 baños,Ático,https://www.indomio.es/anuncios/95665695/,Alicante - Alacant,Venta,mariatomasa.com,4
115 m²,€ 184.990,2 baños,Piso,https://www.indomio.es/anuncios/95783347/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
174 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95835237/,Alicante - Alacant,Venta,Inmocosta Servicios Inmobiliarios,5
136 m²,€ 449.000,2 baños,Piso,https://www.indomio.es/anuncios/95850541/,Alicante - Alacant,Venta,YBC Group,5
910 m²,€ 540.000,,Edificio,https://www.indomio.es/anuncios/95916447/,Alicante - Alacant,Venta,Cardoso Real Estate,
58 m²,€ 80.000,1 baño,Piso,https://www.indomio.es/anuncios/95857769/,Alicante - Alacant,Venta,Toro28 S.L.,4
63 m²,€ 150.000,2 baños,Piso,https://www.indomio.es/anuncios/95916169/,Alicante - Alacant,Venta,Solkasa,4
59 m²,€ 139.000,1 baño,Piso,https://www.indomio.es/anuncios/95915779/,Alicante - Alacant,Venta,Habitalia Alicante,4
95 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95956201/,Alicante - Alacant,Venta,Azur Invest,3
90 m²,€ 456.000,2 baños,Piso,https://www.indomio.es/anuncios/95961505/,Alicante - Alacant,Venta,Inmocosta Servicios Inmobiliarios,4
66 m²,€ 194.000,1 baño,Piso,https://www.indomio.es/anuncios/95987875/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,3
100 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/95995867/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,7
204 m²,€ 772.500,3+ baños,Piso,https://www.indomio.es/anuncios/85664267/,Alicante - Alacant,Venta,Inmofreelance,6
86 m²,€ 257.200,1 baño,Chalet,https://www.indomio.es/anuncios/87720601/,Alicante - Alacant,Venta,Inversion Car & Mar Gestion Inmobliaria,3
203 m²,€ 750.000,2 baños,Piso,https://www.indomio.es/anuncios/89267545/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,7
130 m²,€ 420.000,2 baños,Piso,https://www.indomio.es/anuncios/91632291/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
155 m²,€ 519.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/92653503/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,7
190 m² ,€ 264.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95684023/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,6
114 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/94736269/,Alicante - Alacant,Venta,S-Villas,5
196 m²,€ 500.000,3 baños,Chalet,https://www.indomio.es/anuncios/94736285/,Alicante - Alacant,Venta,S-Villas,7
165 m²,€ 480.000,2 baños,Piso,https://www.indomio.es/anuncios/94224195/,Alicante - Alacant,Venta,ébano estudio inmobiliario,6
244 m²,€ 510.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/94289387/,Alicante - Alacant,Venta,RuralCoast,6
146 m²,€ 282.000,2 baños,Piso,https://www.indomio.es/anuncios/93857785/,Alicante - Alacant,Venta,Alispain Properties Costablanca,4
270 m² ,€ 425.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94179729/,Alicante - Alacant,Venta,IM Properties Real Estate,7
93 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/94736311/,Alicante - Alacant,Venta,S-Villas,4
76 m²,€ 69.900,1 baño,Piso,https://www.indomio.es/anuncios/94394197/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
125 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/94475581/,Alicante - Alacant,Venta,INMOBILIARIA MEDIMAR,6
260 m² ,€ 365.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95717767/,Alicante - Alacant,Venta,IM Properties Real Estate,8
143 m²,€ 199.999,2 baños,Piso,https://www.indomio.es/anuncios/94708473/,Alicante - Alacant,Venta,Alquiler Protegido Madrid,6
434 m² ,€ 950.000,3 baños,Chalet,https://www.indomio.es/anuncios/94717541/,Alicante - Alacant,Venta,G- ESTATES Smart Property Investment,9
170 m²,€ 365.000,2 baños,Piso,https://www.indomio.es/anuncios/94719909/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,6
170 m²,€ 365.000,2 baños,Piso,https://www.indomio.es/anuncios/94752547/,Alicante - Alacant,Venta,Spaintur Servicios Inmobiliarios,6
75 m²,€ 229.000,2 baños,Piso,https://www.indomio.es/anuncios/94801325/,Alicante - Alacant,Venta,RE/MAX Inmomás,4
65 m²,€ 205.000,1 baño,Piso,https://www.indomio.es/anuncios/95020087/,Alicante - Alacant,Venta,InmoQUEST,2
74 m²,€ 144.990,1 baño,Piso,https://www.indomio.es/anuncios/95296933/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,3
70 m²,€ 189.000,2 baños,Piso,https://www.indomio.es/anuncios/95332227/,Alicante - Alacant,Venta,"INMO RUBEN ALMODOVAR, S.L.",4
104 m²,€ 125.000,2 baños,Piso,https://www.indomio.es/anuncios/95373391/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,6
150 m²,€ 339.000,3 baños,Piso,https://www.indomio.es/anuncios/95409627/,Alicante - Alacant,Venta,Albor Inmobiliaria,7
89 m²,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/95469727/,Alicante - Alacant,Venta,Rcinmuebles,5
135 m²,€ 355.000,2 baños,Piso,https://www.indomio.es/anuncios/95891929/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,6
91 m²,€ 305.000,2 baños,Piso,https://www.indomio.es/anuncios/95908351/,Alicante - Alacant,Venta,Mivo Real Estate,4
58 m² ,€ 265.000,1 baño,Ático,https://www.indomio.es/anuncios/95910535/,Alicante - Alacant,Venta,Costa Blanca Eiendom,2
85 m²,€ 94.900,1 baño,Piso,https://www.indomio.es/anuncios/95899703/,Alicante - Alacant,Venta,Nest Real Estate,4
103 m²,€ 219.000,1 baño,Piso,https://www.indomio.es/anuncios/95906185/,Alicante - Alacant,Venta,Grupo Arai,4
400 m²,€ 1.200.000,3 baños,Piso,https://www.indomio.es/anuncios/95937571/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,7
79 m²,€ 98.500,1 baño,Piso,https://www.indomio.es/anuncios/95987555/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
151 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/95987767/,Alicante - Alacant,Venta,Solkasa,6
275 m²,€ 534.900,3 baños,Chalet,https://www.indomio.es/anuncios/95983951/,Alicante - Alacant,Venta,Alto Inmobiliaria,8
94 m²,€ 65.000,1 baño,Piso,https://www.indomio.es/anuncios/95994227/,Alicante - Alacant,Venta,Alispain Properties Costablanca,2
89 m²,€ 85.000,1 baño,Piso,https://www.indomio.es/anuncios/96002493/,Alicante - Alacant,Venta,Idealpisos,5
110 m²,€ 441.000,2 baños,Piso,https://www.indomio.es/anuncios/94486763/,Alicante - Alacant,Venta,San Jose Inversiones,5
270 m² ,€ 390.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95683897/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,9
330 m² ,€ 99.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95685307/,Alicante - Alacant,Venta,Inmoromar,4
210 m²,€ 790.000,3 baños,Piso,https://www.indomio.es/anuncios/88876691/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,7
115 m²,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/92627117/,Alicante - Alacant,Venta,Topbrokers,5
85 m²,€ 51.500,1 baño,Piso,https://www.indomio.es/anuncios/94126699/,Alicante - Alacant,Venta,Arq`s Gestion Inmobiliaria,4
105 m²,€ 238.000,1 baño,Piso,https://www.indomio.es/anuncios/94313857/,Alicante - Alacant,Venta,Spaintur Servicios Inmobiliarios,4
105 m²,€ 145.000,1 baño,Piso,https://www.indomio.es/anuncios/94871829/,Alicante - Alacant,Venta,Rafi Martinez Servicios Inmobiliarios,4
66 m²,€ 174.900,1 baño,Piso,https://www.indomio.es/anuncios/95432249/,Alicante - Alacant,Venta,Six Seconds Properties,2
139 m²,€ 275.000,2 baños,Piso,https://www.indomio.es/anuncios/95431757/,Alicante - Alacant,Venta,Six Seconds Properties,5
2.980 m²,€ 290.000,3+ baños,Edificio,https://www.indomio.es/anuncios/94917875/,Alicante - Alacant,Venta,URBANE,1
121 m²,€ 238.000,2 baños,Piso,https://www.indomio.es/anuncios/95095953/,Alicante - Alacant,Venta,YBC Group,5
171 m²,€ 435.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95210883/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,7
66 m²,€ 174.900,1 baño,Piso,https://www.indomio.es/anuncios/95231965/,Alicante - Alacant,Venta,Andalumar,2
90 m²,€ 240.000,2 baños,Piso,https://www.indomio.es/anuncios/95262845/,Alicante - Alacant,Venta,Nat Inmobiliaria,4
142 m²,€ 850.000,2 baños,Piso,https://www.indomio.es/anuncios/95352823/,Alicante - Alacant,Venta,Inmobiliaria Casamayor,5
137 m²,€ 320.000,2 baños,Piso,https://www.indomio.es/anuncios/95374809/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,6
110 m²,€ 265.000,2 baños,Piso,https://www.indomio.es/anuncios/95469689/,Alicante - Alacant,Venta,Rcinmuebles,6
75 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95469871/,Alicante - Alacant,Venta,CarmenUlloa Real Estate,4
90 m²,€ 371.750,2 baños,Piso,https://www.indomio.es/anuncios/95492971/,Alicante - Alacant,Venta,RE/MAX Inmomás,5
95 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/95522835/,Alicante - Alacant,Venta,New House Alicante,5
54 m²,€ 125.000,1 baño,Piso,https://www.indomio.es/anuncios/95619719/,Alicante - Alacant,Venta,Fincas Hg,3
70 m²,€ 99.000,1 baño,Piso,https://www.indomio.es/anuncios/95234499/,Alicante - Alacant,Venta,Fuentes De Inmuebles,4
58 m²,€ 265.000,1 baño,Ático,https://www.indomio.es/anuncios/95424419/,Alicante - Alacant,Venta,Alicante Real Estate,2
74 m²,€ 199.900,2 baños,Piso,https://www.indomio.es/anuncios/95402371/,Alicante - Alacant,Venta,San Jose Inversiones,3
126 m²,€ 217.000,2 baños,Piso,https://www.indomio.es/anuncios/95408823/,Alicante - Alacant,Venta,Alto Inmobiliaria,6
,€ 254.000,1 baño,Piso,https://www.indomio.es/anuncios/95439343/,Alicante - Alacant,Venta,Mansions.es,3
235 m²,€ 290.000,3 baños,Chalet,https://www.indomio.es/anuncios/95522953/,Alicante - Alacant,Venta,inmosoluciones,8
98 m²,€ 330.000,2 baños,Chalet,https://www.indomio.es/anuncios/95772645/,Alicante - Alacant,Venta,Solen Real Estate,5
82 m²,€ 382.000,2 baños,Piso,https://www.indomio.es/anuncios/95575463/,Alicante - Alacant,Venta,New House Alicante,4
190 m²,€ 595.000,2 baños,Piso,https://www.indomio.es/anuncios/95607959/,Alicante - Alacant,Venta,Albor Inmobiliaria,6
85 m²,€ 64.900,1 baño,Piso,https://www.indomio.es/anuncios/95764419/,Alicante - Alacant,Venta,Solkasa,4
130 m²,€ 200.000,2 baños,Piso,https://www.indomio.es/anuncios/95787665/,Alicante - Alacant,Venta,Buenos Pisos,6
57 m²,€ 159.000,1 baño,Piso,https://www.indomio.es/anuncios/95809561/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,3
403 m² ,€ 390.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95894791/,Alicante - Alacant,Venta,Azulcasa,7
114 m²,€ 350.000,2 baños,Piso,https://www.indomio.es/anuncios/95907641/,Alicante - Alacant,Venta,Mivo Real Estate,5
83 m²,€ 330.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/95898685/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,5
255 m² ,€ 1.280.000,3 baños,Chalet,https://www.indomio.es/anuncios/95898771/,Alicante - Alacant,Venta,Mar Y Golf Servicios Inmobiliarios,8
343 m²,€ 2.030.000,3 baños,Casa plurifamiliar ,https://www.indomio.es/anuncios/95557511/,Alicante - Alacant,Venta,,12
469 m² ,€ 493.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95717409/,Alicante - Alacant,Venta,Rcinmuebles,7
,€ 315.000,2 baños,Piso,https://www.indomio.es/anuncios/95583341/,Alicante - Alacant,Venta,VENTANAS AL MAR URBANOVA,5
400 m²,€ 529.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/95753255/,Alicante - Alacant,Venta,INMOGLOBAL,6
130 m²,€ 410.000,3 baños,Piso,https://www.indomio.es/anuncios/95753253/,Alicante - Alacant,Venta,INMOGLOBAL,6
90 m²,€ 85.000,,Piso,https://www.indomio.es/anuncios/95772371/,Alicante - Alacant,Venta,Inmobiliaria Internacional Mediterránea,3
230 m²,€ 2.250.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95849159/,Alicante - Alacant,Venta,CGI INTERNACIONAL,6
196 m²,€ 500.000,3 baños,Chalet,https://www.indomio.es/anuncios/95903707/,Alicante - Alacant,Venta,Noffimmo,7
78 m²,€ 199.000,1 baño,Piso,https://www.indomio.es/anuncios/95906187/,Alicante - Alacant,Venta,Grupo Arai,2
479 m²,€ 330.000,1 baño,Piso,https://www.indomio.es/anuncios/95987817/,Alicante - Alacant,Venta,Abarca Servicios Inmobiliarios,3
200 m² ,€ 660.000,,Casa unifamiliar,https://www.indomio.es/anuncios/95696319/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,
198 m² ,€ 206.800,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95683929/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,6
144 m²,€ 320.000,2 baños,Piso,https://www.indomio.es/anuncios/92438883/,Alicante - Alacant,Venta,Alcaraz Inmobiliaria,5
474 m² ,€ 2.000.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95688793/,Alicante - Alacant,Venta,Kapitalia,8
77 m²,€ 127.260,1 baño,Piso,https://www.indomio.es/anuncios/93656673/,Alicante - Alacant,Venta,Urbanabril Properties Costablancca,4
94 m²,€ 265.000,1 baño,Piso,https://www.indomio.es/anuncios/93813599/,Alicante - Alacant,Venta,Rex Invest Real Estate,3
125 m²,€ 434.000,2 baños,Piso,https://www.indomio.es/anuncios/94736307/,Alicante - Alacant,Venta,S-Villas,5
200 m²,€ 450.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95375621/,Alicante - Alacant,Venta,New House Alicante,7
150 m²,€ 239.000,2 baños,Piso,https://www.indomio.es/anuncios/95777555/,Alicante - Alacant,Venta,Alto Inmobiliaria,7
125 m²,€ 434.000,2 baños,Piso,https://www.indomio.es/anuncios/95429379/,Alicante - Alacant,Venta,Alicante Real Estate,5
113 m²,€ 129.000,2 baños,Piso,https://www.indomio.es/anuncios/96002017/,Alicante - Alacant,Venta,Fundeco,6
12.800 m²,€ 431.750,2 baños,Piso,https://www.indomio.es/anuncios/95429757/,Alicante - Alacant,Venta,Alicante Real Estate,6
175 m² ,€ 598.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95691293/,Alicante - Alacant,Venta,Inmobitrir,5
320 m²,€ 749.990,3+ baños,Edificio,https://www.indomio.es/anuncios/94174323/,Alicante - Alacant,Venta,Neodom,2
112 m²,€ 319.000,2 baños,Piso,https://www.indomio.es/anuncios/94198007/,Alicante - Alacant,Venta,Alto Inmobiliaria,5
,Precio a consultar,,Piso,https://www.indomio.es/anuncios/94394277/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,
92 m²,Precio a consultar,2 baños,Piso,https://www.indomio.es/anuncios/94394455/,Alicante - Alacant,Venta,Ilucant grupo inmobiliario,4
300 m² ,€ 329.900,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95595939/,Alicante - Alacant,Venta,Idealpisos,7
109 m² ,€ 449.000,2 baños,Piso,https://www.indomio.es/anuncios/94461839/,Alicante - Alacant,Venta,Immo Altea,5
